longitude,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
-73.95961,1.0,0.0,1.0,0.0,42
-73.95989,2.0,25.0,1.0,0.0,150
-73.94671,15.0,0.0,1.0,24.0,700
-74.00618,2.0,42.0,1.0,141.0,245
-73.93905,15.0,0.0,1.0,0.0,85
-73.96544,1.0,3.0,1.0,0.0,165
-73.89298,2.0,31.0,1.0,51.0,46
-73.98676,3.0,12.0,1.0,0.0,250
-73.97704,3.0,1.0,1.0,0.0,250
-73.99481,7.0,3.0,3.0,0.0,120
-73.94874,2.0,2.0,1.0,0.0,90
-73.95875,4.0,3.0,1.0,0.0,60
-73.96152,1.0,0.0,1.0,32.0,220
-73.93647,1.0,3.0,1.0,0.0,120
-73.95473,1.0,74.0,2.0,269.0,70
-73.9446,1.0,58.0,2.0,26.0,69
-73.98466,2.0,9.0,1.0,0.0,145
-73.94022,1.0,1.0,3.0,268.0,60
-73.89368,30.0,0.0,37.0,0.0,50
-73.98684,4.0,33.0,1.0,354.0,130
-73.96022,30.0,0.0,10.0,89.0,250
-73.94038,3.0,0.0,1.0,25.0,125
-73.97546,8.0,3.0,1.0,7.0,100
-73.93497,2.0,0.0,2.0,30.0,499
-73.92979,2.0,0.0,1.0,0.0,99
-74.00217,5.0,0.0,1.0,364.0,1000
-73.94939,5.0,16.0,1.0,3.0,90
-73.99181,2.0,0.0,2.0,338.0,700
-74.00369,2.0,3.0,1.0,176.0,220
-73.94797,2.0,29.0,1.0,82.0,135
-73.86055,2.0,199.0,2.0,319.0,90
-73.94149,4.0,13.0,1.0,35.0,250
-73.9472,5.0,0.0,1.0,179.0,130
-73.93661,4.0,0.0,1.0,9.0,107
-73.95663,1.0,14.0,1.0,295.0,55
-73.86747,3.0,0.0,6.0,41.0,60
-73.9616,2.0,27.0,1.0,71.0,50
-73.94761,5.0,2.0,1.0,0.0,60
-73.98718,8.0,6.0,1.0,0.0,120
-74.01623,1.0,205.0,1.0,326.0,55
-73.98566,4.0,10.0,2.0,0.0,149
-73.99438,30.0,95.0,1.0,281.0,150
-73.98949,30.0,0.0,1.0,353.0,165
-73.94677,3.0,0.0,2.0,0.0,120
-73.92154,2.0,7.0,2.0,281.0,140
-73.97898,3.0,7.0,1.0,7.0,117
-73.95791,2.0,1.0,1.0,24.0,300
-73.98986,2.0,62.0,1.0,19.0,290
-73.966,2.0,1.0,2.0,229.0,80
-73.9921,1.0,0.0,1.0,0.0,500
-73.89704,1.0,8.0,4.0,234.0,35
-73.94567,3.0,46.0,2.0,325.0,465
-73.95353,2.0,138.0,1.0,7.0,93
-73.96596,2.0,5.0,1.0,0.0,125
-73.99957,3.0,43.0,1.0,7.0,130
-73.95057,2.0,247.0,2.0,275.0,55
-73.98451,2.0,5.0,2.0,0.0,130
-73.96648,28.0,2.0,49.0,243.0,675
-73.95332,3.0,0.0,1.0,0.0,185
-73.98384,30.0,0.0,96.0,327.0,215
-73.91445,3.0,32.0,2.0,131.0,98
-73.92628,2.0,2.0,1.0,7.0,125
-73.98039,4.0,13.0,1.0,0.0,200
-73.83192,1.0,65.0,1.0,139.0,75
-74.00237,3.0,108.0,1.0,318.0,300
-73.94709,2.0,0.0,6.0,150.0,81
-73.98712,3.0,1.0,1.0,67.0,100
-73.93082,2.0,50.0,1.0,6.0,80
-73.94123,90.0,0.0,1.0,131.0,116
-73.95596,2.0,122.0,1.0,127.0,75
-73.99167,2.0,1.0,1.0,0.0,999
-73.95189,1.0,13.0,3.0,71.0,100
-73.93867,1.0,2.0,1.0,0.0,50
-73.72173,1.0,0.0,1.0,365.0,75
-73.99762,7.0,3.0,1.0,250.0,225
-73.99761,1.0,0.0,1.0,0.0,600
-73.76918,1.0,132.0,1.0,28.0,75
-73.92408,30.0,2.0,1.0,87.0,33
-73.98197,1.0,40.0,1.0,73.0,189
-73.815,2.0,14.0,1.0,0.0,140
-73.95153,2.0,19.0,1.0,0.0,73
-73.93852,5.0,4.0,1.0,0.0,69
-73.94353,1.0,397.0,2.0,35.0,70
-73.93035,15.0,0.0,1.0,0.0,50
-73.96687,30.0,0.0,1.0,310.0,520
-73.88761,14.0,1.0,1.0,178.0,40
-73.94667,2.0,82.0,1.0,135.0,245
-73.94787,1.0,49.0,1.0,296.0,264
-73.98169,5.0,8.0,1.0,0.0,129
-73.95161,1.0,37.0,1.0,84.0,50
-74.00195,1.0,6.0,3.0,172.0,160
-73.96967,11.0,0.0,1.0,0.0,195
-73.93594,21.0,2.0,2.0,61.0,53
-73.98401,1.0,1.0,1.0,6.0,285
-73.99493,1.0,62.0,5.0,178.0,250
-73.94326,1.0,0.0,1.0,0.0,75
-73.94782,1.0,73.0,1.0,1.0,78
-73.94485,2.0,1.0,1.0,0.0,58
-73.94237,30.0,0.0,3.0,318.0,72
-73.97994,3.0,81.0,1.0,152.0,489
-73.96408,2.0,1.0,1.0,0.0,45
-73.95366,1.0,1.0,1.0,147.0,129
-73.98325,31.0,0.0,2.0,119.0,100
-73.98038,1.0,0.0,1.0,0.0,200
-73.91986,1.0,2.0,1.0,73.0,70
-73.95389,1.0,13.0,1.0,0.0,49
-73.9582,4.0,9.0,1.0,0.0,58
-73.98349,2.0,10.0,1.0,0.0,250
-73.91282,2.0,0.0,1.0,0.0,70
-73.9729,7.0,83.0,1.0,67.0,130
-73.98322,3.0,0.0,1.0,5.0,160
-73.97953,3.0,258.0,1.0,235.0,175
-73.93484,5.0,2.0,2.0,0.0,70
-73.98445,1.0,144.0,1.0,49.0,70
-73.94827,3.0,0.0,1.0,87.0,65
-73.97679,4.0,0.0,1.0,83.0,240
-73.98327,30.0,0.0,4.0,151.0,133
-73.98964,5.0,1.0,1.0,0.0,165
-73.91441,7.0,6.0,1.0,3.0,80
-73.94501,1.0,2.0,2.0,64.0,85
-74.00087,1.0,0.0,3.0,89.0,60
-73.97959,3.0,40.0,2.0,113.0,110
-73.95489,4.0,122.0,1.0,257.0,800
-73.95349,1.0,0.0,2.0,365.0,80
-73.96984,1.0,4.0,3.0,7.0,88
-73.95878,2.0,126.0,1.0,12.0,76
-73.93003,1.0,59.0,1.0,98.0,125
-73.94425,1.0,31.0,1.0,123.0,99
-73.95305,1.0,3.0,1.0,71.0,70
-73.98638,2.0,0.0,1.0,0.0,150
-73.95121,1.0,75.0,1.0,359.0,90
-73.91406,2.0,40.0,1.0,20.0,140
-73.9528,1.0,9.0,2.0,254.0,250
-73.94825,2.0,0.0,1.0,0.0,300
-73.87993,1.0,204.0,2.0,0.0,67
-73.99506,19.0,0.0,1.0,0.0,150
-73.97823,14.0,0.0,1.0,4.0,68
-73.96195,4.0,26.0,1.0,81.0,70
-73.99836,21.0,79.0,2.0,34.0,120
-73.9499,3.0,7.0,1.0,43.0,45
-73.88005,1.0,73.0,3.0,165.0,100
-73.91621,2.0,4.0,1.0,2.0,40
-73.94574,3.0,123.0,3.0,248.0,190
-73.95241,1.0,3.0,2.0,0.0,80
-73.98441,5.0,2.0,3.0,30.0,239
-73.92128,2.0,2.0,1.0,0.0,76
-74.0025,1.0,9.0,2.0,46.0,65
-73.97579,1.0,32.0,1.0,0.0,100
-74.03444,1.0,2.0,1.0,0.0,70
-73.87493,2.0,72.0,3.0,81.0,60
-73.9955,3.0,2.0,1.0,0.0,110
-74.01077,2.0,15.0,327.0,260.0,252
-73.98576,5.0,3.0,1.0,76.0,179
-73.97968,30.0,37.0,26.0,365.0,95
-74.02337,5.0,48.0,4.0,91.0,129
-73.99304,1.0,0.0,1.0,0.0,100
-73.99918,1.0,1.0,1.0,0.0,100
-73.97475,3.0,21.0,1.0,125.0,180
-73.99494,2.0,5.0,1.0,31.0,325
-73.99567,2.0,1.0,1.0,0.0,155
-73.97871,1.0,0.0,1.0,0.0,65
-73.97822,5.0,2.0,1.0,0.0,55
-73.94162,2.0,18.0,1.0,280.0,90
-73.98379,1.0,2.0,2.0,0.0,95
-73.97709,11.0,0.0,1.0,25.0,97
-73.74546,2.0,65.0,1.0,263.0,169
-73.99455,2.0,24.0,1.0,12.0,94
-73.97432,5.0,2.0,1.0,0.0,100
-73.94593,1.0,4.0,3.0,0.0,51
-73.96566,3.0,6.0,1.0,0.0,99
-74.0072,5.0,5.0,1.0,0.0,55
-73.97907,30.0,0.0,1.0,119.0,400
-73.98935,1.0,51.0,1.0,25.0,160
-73.96467,7.0,2.0,1.0,89.0,70
-73.98419,2.0,179.0,1.0,179.0,129
-73.87193,2.0,3.0,1.0,0.0,69
-73.98253,30.0,17.0,11.0,365.0,1000
-73.96401,2.0,14.0,2.0,3.0,70
-74.01058,2.0,98.0,1.0,193.0,120
-73.9251,2.0,2.0,1.0,80.0,115
-73.98847,2.0,1.0,2.0,0.0,62
-73.98243,30.0,36.0,1.0,242.0,199
-73.94232,5.0,25.0,2.0,347.0,90
-73.9877,1.0,5.0,1.0,0.0,140
-73.79567,2.0,25.0,2.0,332.0,350
-73.96346,31.0,0.0,1.0,54.0,160
-73.9459,2.0,5.0,2.0,177.0,199
-73.97699,4.0,22.0,1.0,239.0,90
-73.76712,1.0,141.0,1.0,164.0,128
-73.90715,30.0,7.0,6.0,92.0,45
-73.95532,1.0,49.0,1.0,230.0,199
-73.9882,3.0,56.0,2.0,304.0,72
-73.79179,2.0,0.0,2.0,19.0,65
-73.93047,3.0,0.0,1.0,0.0,47
-73.9515,4.0,11.0,1.0,0.0,150
-73.95001,6.0,0.0,1.0,18.0,222
-73.9391,6.0,0.0,1.0,0.0,40
-73.8948,3.0,23.0,3.0,363.0,177
-73.98211,1.0,0.0,1.0,0.0,175
-73.91607,1.0,2.0,1.0,0.0,40
-73.94884,3.0,0.0,1.0,0.0,39
-73.96775,4.0,7.0,1.0,25.0,499
-73.96788,2.0,69.0,6.0,327.0,95
-73.98454,3.0,135.0,1.0,204.0,139
-73.92929,1.0,27.0,1.0,29.0,75
-73.96433,2.0,14.0,1.0,9.0,125
-73.90851,6.0,2.0,1.0,0.0,39
-73.99515,4.0,33.0,1.0,158.0,395
-73.90342,1.0,0.0,1.0,0.0,50
-73.98871,1.0,16.0,1.0,80.0,95
-73.9537,1.0,1.0,1.0,0.0,158
-73.9185,2.0,3.0,1.0,25.0,89
-73.98486,2.0,57.0,1.0,25.0,250
-73.98539,4.0,15.0,1.0,5.0,150
-74.0137,2.0,4.0,1.0,0.0,80
-73.96317,2.0,160.0,1.0,255.0,195
-73.94184,1.0,1.0,2.0,364.0,80
-73.94781,5.0,3.0,1.0,32.0,85
-74.00361,3.0,11.0,1.0,318.0,500
-73.88227,2.0,0.0,1.0,53.0,56
-73.9517,5.0,6.0,1.0,0.0,240
-73.95323,1.0,152.0,3.0,1.0,65
-73.9927,1.0,0.0,1.0,0.0,1200
-73.95573,3.0,101.0,2.0,293.0,122
-73.92411,3.0,4.0,1.0,0.0,99
-73.92302,4.0,2.0,2.0,0.0,50
-73.93766,4.0,5.0,1.0,0.0,65
-73.95725,30.0,2.0,7.0,246.0,68
-73.9425,3.0,34.0,5.0,308.0,151
-73.97815,2.0,29.0,3.0,0.0,74
-73.95736,1.0,29.0,1.0,123.0,475
-73.86418,2.0,32.0,5.0,126.0,37
-73.98212,2.0,11.0,1.0,0.0,250
-73.99676,3.0,29.0,3.0,126.0,180
-73.94113,2.0,0.0,1.0,364.0,100
-73.82192,1.0,49.0,4.0,72.0,59
-73.95221,3.0,46.0,2.0,197.0,90
-73.98329,30.0,0.0,4.0,362.0,169
-73.9846,30.0,3.0,52.0,275.0,87
-74.00723,2.0,269.0,2.0,167.0,174
-73.91481,3.0,9.0,1.0,10.0,45
-73.93658,90.0,1.0,1.0,0.0,85
-73.97891,1.0,0.0,1.0,0.0,100
-73.94234,1.0,2.0,2.0,0.0,75
-73.96946,1.0,154.0,3.0,234.0,270
-73.94231,1.0,1.0,3.0,0.0,41
-73.96626,3.0,0.0,1.0,0.0,45
-73.94423,2.0,34.0,1.0,74.0,85
-74.00876,3.0,2.0,1.0,0.0,230
-73.99361,1.0,1.0,1.0,0.0,120
-73.94273,3.0,90.0,3.0,175.0,177
-73.99896,30.0,5.0,1.0,117.0,100
-73.97815,1.0,1.0,1.0,0.0,150
-73.89602,2.0,29.0,1.0,0.0,50
-73.91614,1.0,0.0,1.0,177.0,150
-73.94764,2.0,67.0,2.0,283.0,650
-73.95232,2.0,41.0,4.0,334.0,140
-73.97065,3.0,4.0,3.0,0.0,75
-73.91228,2.0,177.0,2.0,245.0,80
-73.97514,1.0,17.0,2.0,364.0,400
-73.95443,3.0,1.0,1.0,8.0,80
-73.99099,2.0,60.0,1.0,224.0,350
-73.96225,3.0,1.0,2.0,0.0,90
-73.943,4.0,3.0,2.0,0.0,120
-73.9688,2.0,2.0,2.0,0.0,160
-73.91201,30.0,1.0,9.0,45.0,37
-73.97931,4.0,0.0,1.0,39.0,195
-73.98245,29.0,0.0,327.0,336.0,177
-73.94505,1.0,11.0,1.0,0.0,100
-73.95354,7.0,17.0,3.0,0.0,144
-73.95144,3.0,5.0,3.0,65.0,80
-73.92492,2.0,10.0,1.0,18.0,70
-73.99639,1.0,70.0,12.0,344.0,85
-73.98449,3.0,0.0,1.0,0.0,188
-74.00059,1.0,21.0,2.0,271.0,250
-73.94301,3.0,4.0,2.0,46.0,160
-73.99022,31.0,59.0,1.0,27.0,153
-73.99121,1.0,0.0,1.0,0.0,150
-73.99189,30.0,3.0,7.0,2.0,220
-73.914,1.0,34.0,1.0,35.0,75
-73.94001,1.0,18.0,1.0,34.0,104
-73.94848,3.0,5.0,1.0,0.0,46
-73.95839,6.0,28.0,1.0,365.0,525
-73.95824,1.0,282.0,1.0,187.0,120
-73.9645,30.0,3.0,2.0,40.0,99
-73.98823,2.0,1.0,2.0,365.0,125
-73.95751,5.0,4.0,1.0,0.0,100
-73.87421,3.0,9.0,13.0,180.0,40
-73.99718,1.0,0.0,1.0,0.0,500
-73.98101,30.0,0.0,8.0,364.0,150
-73.83023,2.0,0.0,2.0,160.0,100
-73.98704,4.0,14.0,2.0,13.0,390
-73.82752,1.0,24.0,1.0,32.0,59
-73.90256,1.0,94.0,1.0,154.0,100
-73.79101,1.0,20.0,5.0,38.0,50
-73.97386,4.0,4.0,1.0,0.0,150
-73.932,1.0,0.0,1.0,0.0,105
-73.99019,30.0,0.0,1.0,0.0,60
-73.91378,1.0,9.0,1.0,0.0,20
-73.90771,2.0,132.0,1.0,261.0,65
-73.92004,2.0,132.0,1.0,14.0,88
-73.9736,1.0,43.0,2.0,176.0,105
-73.91903,5.0,0.0,1.0,0.0,100
-73.85486,3.0,10.0,1.0,281.0,359
-73.91409,2.0,6.0,1.0,176.0,175
-73.77858,1.0,5.0,2.0,281.0,75
-73.93454,3.0,33.0,2.0,127.0,67
-73.9951,1.0,23.0,1.0,166.0,75
-73.84084,2.0,83.0,1.0,288.0,80
-73.91183,3.0,3.0,1.0,41.0,74
-73.9882,30.0,7.0,39.0,347.0,185
-73.95814,1.0,15.0,1.0,0.0,60
-73.97738,60.0,2.0,1.0,83.0,110
-73.98152,30.0,8.0,1.0,219.0,78
-73.96495,1.0,5.0,1.0,0.0,100
-73.96427,2.0,12.0,1.0,0.0,50
-73.98815,2.0,13.0,2.0,5.0,65
-73.98567,2.0,117.0,1.0,235.0,179
-73.98807,1.0,17.0,8.0,198.0,65
-73.9746,5.0,25.0,1.0,6.0,75
-73.94791,3.0,7.0,1.0,0.0,44
-74.00274,1.0,8.0,4.0,332.0,45
-73.91427,1.0,72.0,1.0,364.0,60
-73.94986,1.0,6.0,1.0,0.0,120
-73.91183,2.0,1.0,1.0,0.0,39
-74.00558,3.0,10.0,1.0,0.0,200
-73.93716,2.0,182.0,1.0,272.0,350
-73.94259,3.0,12.0,4.0,230.0,220
-73.93058,2.0,151.0,3.0,288.0,72
-73.97479,7.0,43.0,1.0,241.0,198
-73.95732,6.0,3.0,1.0,0.0,60
-73.96915,30.0,1.0,1.0,341.0,125
-73.99555,4.0,59.0,2.0,286.0,89
-74.13681,2.0,13.0,1.0,283.0,47
-73.95818,1.0,45.0,3.0,75.0,66
-73.92712,4.0,1.0,1.0,0.0,39
-73.85349,2.0,0.0,7.0,349.0,75
-73.9803,4.0,5.0,1.0,184.0,180
-73.99061,1.0,11.0,1.0,0.0,150
-73.91595,3.0,40.0,1.0,365.0,70
-73.96561,2.0,1.0,1.0,50.0,199
-73.8794,3.0,0.0,2.0,365.0,60
-73.92269,3.0,8.0,1.0,0.0,36
-73.8138,1.0,0.0,18.0,365.0,135
-73.95392,3.0,3.0,1.0,295.0,120
-73.947,2.0,5.0,1.0,365.0,97
-73.93664,15.0,1.0,1.0,0.0,64
-73.92529,28.0,14.0,4.0,265.0,70
-73.96921,1.0,1.0,1.0,0.0,140
-74.01343,20.0,0.0,1.0,0.0,120
-73.97266,30.0,0.0,1.0,1.0,174
-73.92131,1.0,0.0,1.0,116.0,125
-73.95022,1.0,30.0,2.0,342.0,100
-73.93838,1.0,103.0,10.0,364.0,64
-73.98081,2.0,4.0,1.0,0.0,175
-73.97949,1.0,0.0,1.0,188.0,100
-73.95555,28.0,0.0,1.0,0.0,44
-73.92223,1.0,11.0,1.0,346.0,80
-73.99022,1.0,176.0,1.0,252.0,185
-73.97957,4.0,3.0,1.0,350.0,300
-73.93579,5.0,6.0,1.0,13.0,60
-74.00661,120.0,0.0,232.0,286.0,259
-74.01229,1.0,0.0,4.0,353.0,60
-73.91167,1.0,2.0,2.0,173.0,90
-73.94001,4.0,0.0,1.0,0.0,46
-73.97772,1.0,0.0,1.0,0.0,69
-74.00381,5.0,0.0,1.0,0.0,85
-73.97936,2.0,4.0,1.0,0.0,200
-73.99425,1.0,28.0,3.0,21.0,68
-74.00284,1.0,0.0,2.0,0.0,110
-73.93575,2.0,74.0,1.0,92.0,95
-73.99022,30.0,1.0,2.0,39.0,160
-74.00356,7.0,6.0,1.0,358.0,650
-73.86411,1.0,25.0,2.0,78.0,40
-73.89884,1.0,2.0,1.0,35.0,50
-73.95114,2.0,3.0,1.0,0.0,140
-73.99067,2.0,3.0,1.0,0.0,250
-73.95504,5.0,6.0,1.0,7.0,130
-73.9489,5.0,46.0,1.0,343.0,75
-74.01476,32.0,99.0,1.0,203.0,125
-73.97589,30.0,2.0,50.0,365.0,150
-73.91296,2.0,11.0,1.0,52.0,120
-73.96457,1.0,18.0,2.0,78.0,80
-73.93781,3.0,1.0,3.0,213.0,80
-73.9516,1.0,27.0,1.0,160.0,67
-73.96016,7.0,1.0,1.0,219.0,400
-73.86804,7.0,53.0,1.0,10.0,40
-73.96183,3.0,5.0,2.0,176.0,110
-73.98482,5.0,2.0,1.0,0.0,89
-73.92191,2.0,41.0,1.0,250.0,50
-73.95669,1.0,1.0,2.0,0.0,55
-73.98872,1.0,4.0,1.0,0.0,299
-73.9183,4.0,19.0,1.0,0.0,59
-73.85667,1.0,0.0,1.0,0.0,60
-73.91699,1.0,1.0,1.0,0.0,73
-73.99206,2.0,17.0,3.0,0.0,65
-73.96912,1.0,0.0,2.0,88.0,250
-73.96256,3.0,1.0,1.0,105.0,70
-73.93802,5.0,8.0,1.0,289.0,40
-73.99405,3.0,17.0,1.0,364.0,150
-73.98518,1.0,69.0,1.0,176.0,110
-73.96059,30.0,1.0,32.0,333.0,60
-73.96417,2.0,5.0,1.0,182.0,71
-73.94892,2.0,0.0,1.0,0.0,150
-73.98959,7.0,9.0,1.0,0.0,133
-73.96586,2.0,13.0,1.0,0.0,150
-73.95211,5.0,0.0,1.0,0.0,200
-73.9944,30.0,92.0,1.0,106.0,300
-73.93594,1.0,113.0,1.0,63.0,124
-73.97444,2.0,1.0,11.0,192.0,276
-73.99646,5.0,2.0,1.0,214.0,48
-73.95349,1.0,143.0,5.0,221.0,164
-73.97265,7.0,13.0,1.0,130.0,265
-73.9884,1.0,38.0,5.0,307.0,150
-73.96633,1.0,26.0,1.0,47.0,136
-74.00545,29.0,2.0,96.0,333.0,179
-73.93715,3.0,14.0,1.0,0.0,70
-73.97252,30.0,0.0,12.0,323.0,142
-73.95427,2.0,4.0,1.0,0.0,109
-73.93947,2.0,87.0,1.0,60.0,67
-74.00137,1.0,9.0,1.0,0.0,95
-73.94524,2.0,0.0,1.0,125.0,125
-73.92866,2.0,13.0,1.0,292.0,30
-73.91117,15.0,3.0,1.0,55.0,55
-73.94647,30.0,104.0,4.0,249.0,285
-73.95212,2.0,8.0,3.0,62.0,300
-74.10869,21.0,0.0,2.0,281.0,29
-73.94999,2.0,12.0,1.0,0.0,129
-73.99935,3.0,0.0,1.0,8.0,350
-73.80701,2.0,40.0,3.0,311.0,47
-73.97731,7.0,2.0,1.0,0.0,135
-73.96109,3.0,56.0,1.0,19.0,125
-73.91354,1.0,0.0,3.0,177.0,95
-73.9671,28.0,1.0,49.0,253.0,675
-73.93126,5.0,1.0,1.0,0.0,43
-73.94897,3.0,7.0,1.0,9.0,119
-73.97197,2.0,5.0,1.0,0.0,115
-73.96283,60.0,46.0,1.0,54.0,80
-73.94369,3.0,4.0,1.0,0.0,66
-73.98799,4.0,59.0,1.0,83.0,72
-73.93656,2.0,3.0,1.0,18.0,90
-74.01103,3.0,7.0,1.0,0.0,352
-73.969,2.0,3.0,3.0,70.0,180
-73.91053,3.0,71.0,1.0,24.0,40
-73.99746,2.0,150.0,1.0,2.0,150
-73.94189,1.0,0.0,3.0,0.0,119
-73.94986,3.0,0.0,1.0,115.0,70
-73.94428,5.0,4.0,6.0,272.0,47
-73.95126,30.0,1.0,96.0,239.0,390
-73.99548,7.0,0.0,2.0,0.0,98
-73.97851,30.0,0.0,1.0,0.0,385
-73.95143,3.0,5.0,2.0,0.0,220
-73.98851,1.0,15.0,1.0,0.0,99
-73.84798,1.0,2.0,4.0,176.0,45
-73.95265,3.0,43.0,1.0,10.0,150
-73.93051,4.0,0.0,1.0,263.0,80
-73.95874,1.0,1.0,1.0,77.0,170
-73.94418,30.0,1.0,6.0,284.0,62
-73.91306,2.0,13.0,1.0,52.0,120
-73.89022,3.0,30.0,3.0,344.0,39
-74.00257,4.0,0.0,1.0,0.0,175
-73.94939,1.0,0.0,1.0,0.0,150
-73.99523,4.0,0.0,1.0,89.0,175
-73.96555,30.0,9.0,1.0,316.0,155
-73.99049,30.0,0.0,65.0,339.0,550
-73.99684,4.0,0.0,1.0,12.0,180
-73.92693,3.0,207.0,1.0,237.0,120
-73.99302,3.0,209.0,1.0,202.0,179
-73.95152,2.0,75.0,2.0,121.0,85
-73.96546,27.0,1.0,1.0,0.0,74
-74.00381,3.0,18.0,3.0,304.0,130
-73.95731,2.0,2.0,1.0,0.0,175
-73.97064,1.0,11.0,1.0,0.0,95
-73.73993,1.0,0.0,1.0,89.0,34
-73.99285,3.0,0.0,1.0,0.0,110
-73.92025,15.0,0.0,1.0,0.0,55
-73.99175,5.0,0.0,8.0,365.0,30
-73.99569,30.0,1.0,96.0,331.0,250
-73.93706,30.0,0.0,1.0,345.0,50
-74.00719,1.0,0.0,8.0,325.0,309
-73.97499,1.0,28.0,1.0,21.0,100
-73.87506,14.0,0.0,1.0,0.0,78
-73.99107,4.0,7.0,1.0,0.0,300
-73.982,7.0,4.0,1.0,0.0,175
-73.79687,1.0,3.0,3.0,357.0,65
-73.76566,2.0,56.0,2.0,365.0,58
-73.99307,30.0,7.0,7.0,0.0,200
-73.86047,1.0,2.0,1.0,1.0,75
-74.00681,2.0,3.0,1.0,0.0,90
-73.95436,3.0,0.0,1.0,0.0,100
-73.95443,5.0,6.0,1.0,0.0,150
-73.9493,2.0,1.0,1.0,0.0,150
-73.87853,5.0,2.0,3.0,0.0,45
-74.00775,2.0,5.0,1.0,0.0,250
-73.98933,3.0,69.0,3.0,70.0,135
-73.96029,2.0,11.0,1.0,188.0,60
-73.95003,20.0,3.0,1.0,0.0,69
-73.95104,4.0,0.0,1.0,0.0,30
-73.89502,2.0,0.0,1.0,0.0,110
-74.00018,2.0,6.0,3.0,365.0,150
-73.9766,300.0,13.0,2.0,0.0,225
-74.00761,2.0,8.0,1.0,0.0,205
-73.99097,2.0,44.0,1.0,298.0,50
-73.98705,2.0,8.0,4.0,297.0,250
-73.97755,6.0,0.0,1.0,0.0,200
-73.94232,2.0,1.0,1.0,6.0,45
-73.96706,5.0,30.0,1.0,0.0,225
-73.99687,30.0,3.0,47.0,288.0,120
-73.95669,3.0,35.0,1.0,18.0,180
-73.91384,2.0,162.0,2.0,268.0,120
-73.9568,1.0,2.0,1.0,0.0,50
-73.94534,2.0,20.0,1.0,273.0,100
-74.0074,1.0,1.0,8.0,314.0,309
-73.95332,1.0,1.0,1.0,0.0,75
-73.96001,1.0,9.0,1.0,365.0,175
-73.9452,1.0,0.0,1.0,220.0,100
-73.95902,2.0,12.0,2.0,308.0,170
-73.98821,1.0,28.0,1.0,341.0,200
-73.94982,2.0,87.0,1.0,126.0,325
-73.98702,2.0,4.0,2.0,0.0,175
-73.9266,2.0,0.0,1.0,0.0,200
-73.95435,3.0,23.0,28.0,81.0,199
-74.00163,4.0,1.0,1.0,0.0,175
-73.95876,5.0,1.0,2.0,0.0,75
-73.98589,1.0,0.0,15.0,296.0,100
-73.94881,1.0,8.0,1.0,0.0,60
-73.95916,5.0,57.0,2.0,201.0,75
-73.8759,7.0,24.0,3.0,313.0,45
-73.87488,2.0,43.0,1.0,95.0,125
-73.91137,1.0,37.0,3.0,344.0,75
-73.79565,1.0,91.0,5.0,358.0,149
-73.98689,14.0,0.0,28.0,322.0,35
-73.95343,30.0,1.0,2.0,133.0,75
-73.733,1.0,129.0,3.0,354.0,62
-73.97269,4.0,0.0,1.0,5.0,500
-74.00742,2.0,11.0,1.0,270.0,150
-73.93848,3.0,54.0,2.0,271.0,75
-73.91977,1.0,73.0,4.0,51.0,40
-73.90812,30.0,2.0,6.0,365.0,30
-73.89222,5.0,72.0,5.0,349.0,38
-73.95433,2.0,146.0,7.0,83.0,97
-73.92331,1.0,56.0,2.0,49.0,65
-73.92789,2.0,7.0,1.0,14.0,69
-73.95149,5.0,44.0,1.0,299.0,85
-73.87171,2.0,12.0,4.0,5.0,40
-73.90484,2.0,3.0,1.0,0.0,36
-73.99311,5.0,18.0,1.0,2.0,90
-74.00782,1.0,138.0,1.0,225.0,155
-73.97243,1.0,1.0,11.0,364.0,399
-73.91856,5.0,9.0,4.0,318.0,49
-73.99114,4.0,37.0,1.0,28.0,190
-73.94956,1.0,20.0,1.0,244.0,50
-73.91107,14.0,15.0,1.0,0.0,45
-73.8616,14.0,0.0,1.0,37.0,100
-73.96567,3.0,1.0,49.0,222.0,737
-73.95625,2.0,23.0,1.0,262.0,49
-73.99256,4.0,3.0,1.0,129.0,350
-73.95551,3.0,7.0,1.0,0.0,125
-73.98283,12.0,10.0,1.0,64.0,195
-73.96091,30.0,0.0,32.0,317.0,60
-73.9284,5.0,1.0,1.0,66.0,50
-73.88839,3.0,8.0,2.0,80.0,300
-73.95415,2.0,4.0,1.0,322.0,250
-73.72716,1.0,3.0,3.0,90.0,75
-73.95022,1.0,2.0,2.0,1.0,98
-74.01122,10.0,1.0,1.0,0.0,110
-73.9898,2.0,18.0,2.0,63.0,170
-73.93925,3.0,0.0,1.0,125.0,100
-73.95209,3.0,38.0,2.0,5.0,120
-74.01213,2.0,3.0,327.0,293.0,212
-73.88051,3.0,0.0,1.0,0.0,50
-73.95689,2.0,15.0,1.0,64.0,175
-73.97332,2.0,3.0,1.0,351.0,85
-73.91168,1.0,2.0,1.0,359.0,105
-73.90473,2.0,80.0,2.0,365.0,105
-73.96198,30.0,47.0,6.0,297.0,90
-73.99685,6.0,0.0,1.0,14.0,795
-73.96259,2.0,3.0,1.0,365.0,350
-73.97143,30.0,0.0,23.0,327.0,350
-73.98729,7.0,4.0,1.0,18.0,150
-73.87344,1.0,89.0,8.0,164.0,34
-73.95566,4.0,7.0,1.0,5.0,150
